head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"MUSHROOM:0",0.1518326345963728,-0.07019774512849476,-0.1515550082511244,-0.24694332278871725,0.37589910639047625,0.4160696127485284,0.09205352152369439,-0.07378639599124476,0.045761528982858665,0.16141218903548366,0.13111979348752995,0.4511953812810225,-0.06334729479498379,-0.09918128328006967,0.23360185897207492,0.0432948364526166,-0.010101842937236372,-0.08723664707616609,-0.007702078968927787,0.05188585016656634,-0.07012251459091795,-0.10552637482095306,0.40923958288120005,-0.21046493095150146,0.04728473693197789
"MUSHROOM:2",0.14926725982676936,-0.0680730179411943,-0.15251522369756462,-0.24539450875406643,0.3744824712151814,0.41753560094640396,0.08899933452883976,-0.07801928516832506,0.04432340825850945,0.16033769591471822,0.12900443267788175,0.4496083432928142,-0.06515019929351523,-0.09623057939283218,0.23142259862749756,0.04340255215483467,-0.009388737582818742,-0.0849230690758026,-0.005966177146036401,0.05312834818404694,-0.06921620652905161,-0.10763773404548899,0.41285125623854135,-0.21525414286852135,0.04797725406083635
"MUSHROOM:3",0.1548253815224952,-0.07055222688677676,-0.15516112177172794,-0.24539446271184684,0.37159594359604753,0.4128634968958851,0.09362898632965681,-0.07463767158365893,0.04004692136756466,0.1633689172482643,0.13068002575543972,0.4597878566232929,-0.05830108103588471,-0.0946756420497476,0.23689977430286582,0.04117990962713525,-0.008520787251024826,-0.08258704747766736,-0.010373788984429307,0.05717723942290471,-0.06729264713684618,-0.09871593610945543,0.40636248688431237,-0.2132996944070053,0.04189941843622762
"MUSHROOM:5",0.1599953895387974,-0.07366201083455712,-0.15566716562174707,-0.24291894150531912,0.37342542183666166,0.4110673071555014,0.09905371340427677,-0.06702973058273444,0.03953395148520798,0.16413807599856156,0.13532018576705662,0.46282096813280216,-0.05556924819621514,-0.09604539069759094,0.2404265340491315,0.04293064742986166,-0.015191127301315338,-0.07912164429456292,-0.010102734148888157,0.06207010257983202,-0.06818308525911082,-0.09169867853288888,0.4013909908787838,-0.20860178246103384,0.04351512137734115
"MUSHROOM:7",0.15445666778787642,-0.07412463668500084,-0.15791519021203937,-0.24250813241700095,0.3686004515505204,0.41538646607319385,0.09539247719650462,-0.0627972107556284,0.040453830290734835,0.17176495249525853,0.1285867753501299,0.4537872205722688,-0.05710342225973391,-0.101700485864333,0.24089254556460854,0.046573889461343394,-0.020679449363448565,-0.07500173049277158,0.0013453900029922207,0.06619845290473614,-0.06593184390147076,-0.08756410816659947,0.41138420953136895,-0.20943939325486294,0.04993346723480607
"MUSHROOM:8",0.14618527366755715,-0.06983238969739713,-0.15369106299962942,-0.24522971158711698,0.3715453444372004,0.4189993052186391,0.08715120656908168,-0.07252912499224376,0.04552158177126429,0.1655839327945509,0.1265201546013967,0.44521292302123533,-0.06602768215316525,-0.10083257964259955,0.23178749725463252,0.04721892853120744,-0.013926377153977064,-0.08198270197054706,0.0007821629211193852,0.05567515679437604,-0.06866146570167482,-0.10466957002488031,0.4181588676328046,-0.2145361277740184,0.05263411434316456
"MUSHROOM:9",0.1506248336092062,-0.07312560658429677,-0.15760609107122597,-0.24569985983042408,0.36852700014135376,0.41548540256742367,0.09081119614995614,-0.06503096866727667,0.04015948334846203,0.17160431008553978,0.12696641028161645,0.4512889791820473,-0.05927509514494841,-0.10143053753622434,0.23776748497989691,0.04737740030883363,-0.01884807826235771,-0.07493919294828245,0.0024212465716382464,0.06482446299067914,-0.06526066066319297,-0.09248853266473117,0.41440108805800885,-0.2125107425699993,0.05036513598714884
"MUSHROOM:10",0.14960159660523575,-0.07334362813725218,-0.15286177645129764,-0.24762028803485173,0.3750600648122805,0.4168485572368245,0.08972974793263973,-0.06578702942254916,0.04645657560129383,0.16562397780105842,0.13057681730594445,0.4461989435599218,-0.06317904049596303,-0.1046744949122836,0.2343695761337162,0.04736078932142416,-0.01844141079601166,-0.0821457054395693,-0.0006687412935500025,0.057255161033604285,-0.06978118163837335,-0.10202235241898794,0.4136558426010099,-0.2085143213359395,0.051552450883928215
"MUSHROOM:12",0.15657156485934293,-0.07059615232102368,-0.151031248320656,-0.23940718103338454,0.37089450387026407,0.4170913285242918,0.10101720824102359,-0.0727065150734441,0.04441279851831788,0.16202057234562417,0.1324668400922096,0.45371516195444866,-0.06024352387822939,-0.09979250917846691,0.23986945909996404,0.04098815503590499,-0.010532520771240525,-0.08347471622414487,-0.015044437042114578,0.055420306240028326,-0.0699953845511845,-0.0959191409053316,0.4094441417986907,-0.21074369958050165,0.04888175502083374
"MUSHROOM:14",0.15286460958855558,-0.06851214482046944,-0.1499692937693088,-0.24170362446850369,0.37027568983836456,0.41810598212495226,0.09773853692365128,-0.07675253301313677,0.04438055255038698,0.16143983236632992,0.13023483967518718,0.4508622878242682,-0.06273448699630511,-0.09906282334770646,0.2373170589788584,0.040868364503930256,-0.006243364118716746,-0.08470536113484095,-0.015567601660505885,0.052344128203518935,-0.06952533677645123,-0.10082644714017927,0.4125769338011796,-0.21409315675553817,0.049050688576409304
"MUSHROOM:15",0.16242627985160432,-0.07127824352055694,-0.1555609674588035,-0.23435464040808876,0.36457257137166943,0.41377396302135094,0.10688732936339101,-0.07266588869334852,0.036527042064374335,0.16565277026916297,0.1330051712552756,0.4636645573877703,-0.05474935992933981,-0.09360921048927283,0.24559884227331524,0.03980010189830887,-0.009572208560270462,-0.07691487763620124,-0.017412620317064826,0.06274414150650921,-0.06670089400632415,-0.0836015174828861,0.40529573035019667,-0.21340484897476772,0.04453320447135429
"MUSHROOM:17",0.16450267090947707,-0.07412057066244117,-0.15586795438775383,-0.23346424712763253,0.3683831776555609,0.4129986652940119,0.10799933702278172,-0.06737954496326813,0.036382227564945344,0.16419541818388053,0.13768191267355553,0.46300331210857165,-0.05420092542115108,-0.09426196644061771,0.24715151029825425,0.0426347042118547,-0.01575949616701029,-0.07355709616835612,-0.015478279493359998,0.06639477447433063,-0.0683902883937846,-0.08129487656400348,0.4028680620500289,-0.2096053009766571,0.04472017799839547
"MUSHROOM:18",0.15319864226273464,-0.0727967075324599,-0.15295749910185916,-0.23977570213093424,0.36756338309750175,0.4192282895027181,0.0993687003065238,-0.06616397498266784,0.04455420739902064,0.168254906323905,0.12970561884516582,0.4466300203910345,-0.061054270104235586,-0.1054315996398732,0.2419148027818656,0.045856541700103115,-0.017252162216811768,-0.07900220099233857,-0.006303931560469554,0.05943941784521266,-0.06896571544421749,-0.09083556494570756,0.41645634417295413,-0.2089129052473051,0.05449808222179652
"MUSHROOM:19",0.16054596136920402,-0.0745825162505202,-0.15782181915996496,-0.23278968583756576,0.3629929566825406,0.4159494061793402,0.10571669638894048,-0.06295503897947535,0.03665476760559013,0.17163832597954057,0.1315534130880522,0.45673025365464076,-0.054516087721501065,-0.09947811297763501,0.2473961869039711,0.044841824730561725,-0.021149272052109282,-0.06881914041817519,-0.006836461966706469,0.0716142387932616,-0.06547567450238088,-0.07644540271121378,0.4110684342665717,-0.21155418169584167,0.05127141154132836
