head,0,1,2,3,4,5,6,7
"sample:Fc0C1LPS4",0.3035792537657937,-0.1794449276571542,0.08403056840633945,0.7493272958804883,0.28724298532405357,0.4180249740695148,-0.06095054828262237,0.21475157960587793
"sample:Fc0C1LPS5",0.29309707383258776,-0.17192713053604275,0.12534871425895705,0.735334955943382,0.26847772477993403,0.4434968523147686,-0.0926838961326177,0.22526721505658193
"sample:Fc0C1LPS6",0.29092878307239045,-0.1726214511477116,0.12935626811485298,0.7373243203874297,0.2672318242802457,0.44148785379659594,-0.0922969708325759,0.22436349182820997
"sample:Fc0C1LPS7",0.294720008861491,-0.17380173227199383,0.12885463883365417,0.7337552729926167,0.2682010085767977,0.443615642067837,-0.09257274568531189,0.22502538414571724
"sample:Fc0C1LPS8",0.29368483270595636,-0.17261573302538727,0.12927043239429714,0.7346372763476211,0.2679629381963644,0.4432865954076815,-0.09276081029139399,0.22503009891755613
"sample:Fc0C1LPS9",0.29356504751511125,-0.17268742032628193,0.128927202706187,0.7345571672243284,0.26794578025655513,0.4436120699921597,-0.09258894886155772,0.22503963866155022
"sample:Fc0C1LPS10",0.2906080670441186,-0.16849362648865254,0.11210251988042673,0.7380288973131123,0.30739711233491757,0.40349645211102336,-0.08871543942998908,0.2544217369596165
"sample:Fc0C1LPS11",0.30600726041131715,-0.190652989342375,0.09782756291098411,0.7459632394807393,0.21686613426032242,0.4450968954203231,-0.07983580222410326,0.22904952671874867
"sample:Fc0C1LPS12",0.293816894562975,-0.16087862997092658,0.1230407357520422,0.7293911975200624,0.26327899579191916,0.4825078337410938,-0.06885524433256326,0.18376200177150753
"sample:Fc0C1LPS13",0.47965241287852517,-0.14050297096424974,0.10747662306639698,0.631181228757888,0.24339160414180747,0.404541662943642,-0.2738666261424881,0.2058036709812423
"sample:Fc0C1LPS14",0.2929513846682087,-0.17374731714142114,0.12933122493722593,0.7352831700249263,0.2678841516480091,0.4425100442827635,-0.09315121498631637,0.22443093212107731
