head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"MUSHROOM:0",0.3115736718478115,0.5269745682725497,0.07005397762196665,0.07357726430249116,0.18782967612529178,0.08272053583923983,-0.2388320290095924,0.42699019546098244,-0.01716855379808314,-0.2954515368174743,-0.3765391024320199,0.21592915494634368,-0.12181385164466244,-0.1393596552099578,-0.1490519080341866,-0.030737171534943
"MUSHROOM:2",0.31308429541425586,0.5195681337844053,0.06981849404303829,0.07058802563145011,0.18984842006091254,0.08033212056683776,-0.23238304694531994,0.4322740271155485,-0.022927362064860027,-0.3074305425705766,-0.3721247464132129,0.21268097272653658,-0.1266195956139408,-0.14065087060696824,-0.1516455924767959,-0.035365223370143674
"MUSHROOM:3",0.32174966796788323,0.5355209069780393,0.0645510011319948,0.07039806953039428,0.2101687618142128,0.09333974170303597,-0.24114023594594358,0.40896112714037175,-0.01055640346762322,-0.28427166493953737,-0.38265427285456066,0.20347212693230263,-0.10929543632990547,-0.1342046440951397,-0.1515316245013166,-0.02501056669484938
"MUSHROOM:5",0.32532677967849133,0.5463200268966303,0.05934671205754673,0.07344620388729123,0.21711335841274446,0.10002829984328256,-0.24586253184537332,0.3974897591866262,-0.005382480444454959,-0.2673282093860183,-0.3871515702654084,0.20028725962881505,-0.09671832656000544,-0.1320470813006889,-0.1500244959185699,-0.019932135802610676
"MUSHROOM:7",0.32369539882051085,0.5456234573415606,0.05938685707813888,0.07810421995212226,0.21413454550844738,0.09820429463444166,-0.24658585647685718,0.3970128276993382,-0.004300168870283948,-0.26871187983325734,-0.3858250698525216,0.20322046516797862,-0.10077131814600311,-0.127828700167653,-0.15690759494202267,-0.02164879379003495
"MUSHROOM:8",0.31053496392797203,0.5202831883911476,0.06957819490717321,0.07078795793923777,0.19252802232802219,0.07976998655298416,-0.23351854285520807,0.4280149157999648,-0.021367375444904645,-0.3046464233812142,-0.3774737804576415,0.2149745875524335,-0.1280028830376529,-0.13803262546573095,-0.15325643224452784,-0.03117046193828597
"MUSHROOM:9",0.3217127291867206,0.5374974128084039,0.0626901351708021,0.07121361295548968,0.2121199658691196,0.09272776110112789,-0.23851595989605262,0.40610858235008424,-0.011000484944224334,-0.28652305856205845,-0.381382071480265,0.20550199545100034,-0.10634827145506193,-0.13364612057618594,-0.15300338006671219,-0.02659990539180223
"MUSHROOM:10",0.31385696860146456,0.5296425870467639,0.06889252248389957,0.07141142747849549,0.19492492553816534,0.08627593255065565,-0.24159823315410164,0.4217735572731053,-0.018753883148919848,-0.2880872179318709,-0.38118057605521766,0.21399825336195674,-0.11452060438932123,-0.1389880466587344,-0.1478165913796872,-0.026507182102254816
"MUSHROOM:12",0.3139846552274906,0.5383450016656528,0.07742143514560278,0.08509130385476085,0.19786272677443278,0.09977242545030011,-0.25127282135140716,0.41458930451066506,-0.013235447424867377,-0.28408463991898075,-0.37015989408857336,0.20775951856467106,-0.09883739689487385,-0.12566594802899672,-0.16250961440919762,-0.03471899211473486
"MUSHROOM:14",0.3095982822021533,0.5306946369544352,0.08115596328960707,0.0820676035176057,0.1950046251570038,0.09644305603612932,-0.24639078235971182,0.42184437478979425,-0.014297343703754045,-0.29437277890981817,-0.37232612673937465,0.2088584615112439,-0.10507285594561215,-0.12732234185607358,-0.16048337879383934,-0.032969921410654725
"MUSHROOM:15",0.3260985091122483,0.5493783668679114,0.06628186513854487,0.08823060253005131,0.22459632111887498,0.1149983956244629,-0.2520133109819561,0.39182186983123124,-0.0058995303905893595,-0.2734513274903305,-0.3707740010704742,0.187870369269476,-0.08194480494164813,-0.11714817915826045,-0.17236054800064696,-0.035158903970070904
"MUSHROOM:17",0.32712220893206617,0.5559087768096014,0.06414155078572792,0.08498125453031541,0.23005334581846537,0.119230973936785,-0.2581206444005056,0.3826608814498714,-0.0044596435850241,-0.2598467240409403,-0.3770185774884361,0.1869081579964604,-0.07198806409067972,-0.11946116558601595,-0.16587859643276845,-0.028939935778407203
"MUSHROOM:18",0.31162637809492943,0.5381348875871032,0.07831305683371666,0.08751278694531191,0.197774420687557,0.101113492985459,-0.2554020608302641,0.41279936672946654,-0.012993416601389819,-0.2801588489230886,-0.37305187045289995,0.2078700831235769,-0.09884829322721499,-0.12258206018075198,-0.16605125262252768,-0.03362122300218867
"MUSHROOM:19",0.3256107784721732,0.5565831711091831,0.06453616748935559,0.09133152006803766,0.22733775059035333,0.11915742292029564,-0.2579893211312216,0.3829556924566473,-0.002644193557897837,-0.2588377910159481,-0.3757984854266882,0.18822092796459938,-0.07280929481793752,-0.11389674464340914,-0.1726980154248034,-0.0289491804909937
"MUSHROOM:21",0.32606536399722286,0.5495400006279548,0.07183636936856004,0.09152594205635413,0.22376772363262484,0.1171274113948859,-0.25728348122019074,0.38993639599567975,-0.0008821952987180012,-0.2648818995172195,-0.37357522623281314,0.18833201199412927,-0.08125408033059849,-0.10918382390665726,-0.1769568939580909,-0.03295491097783078
"MUSHROOM:22",0.31125124709607255,0.5427025041001784,0.08026771030010857,0.08205490091288067,0.20071310365225958,0.1015344994123588,-0.2541995401204889,0.41054293643443085,-0.013321811228867993,-0.2753223440068453,-0.3763022430660136,0.21181715225113734,-0.09135797667313483,-0.1253714919549062,-0.15634831111753164,-0.026532895946877917
"MUSHROOM:23",0.32551063393022184,0.5565232386520335,0.06425745829812787,0.087853447136657,0.23000475490582903,0.11911657929631936,-0.2576402322774351,0.38169771643971134,-0.002410383078552561,-0.2580691266642305,-0.37881486827266125,0.18742639017326782,-0.07318992966287495,-0.11501404232465187,-0.1697876773403114,-0.025829998023410027
"MUSHROOM:24",0.3144981077227136,0.528110238665552,0.06632495650803298,0.07570368769651115,0.19259337919270259,0.08424622263969261,-0.23733258008193675,0.4213822478129333,-0.01653708984969235,-0.2965009477042839,-0.37715130235555344,0.21554775652320246,-0.11618046896329336,-0.13920859077643438,-0.1527143230147528,-0.02987063242376838
