head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"Company:10429",0.001548020627593636,-0.018160490003035736,0.0844840936841862,0.00637260786275345,-0.5003204602726519,0.009185052163457065,0.7529556629160262,-0.413593364558487,0.01045639620631586,-0.003291098021920627,0.008316809606369636,0.05393471888524703,0.02939539724412808,0.0036270158776016293,0.008389998317598997,-0.006088585830176315
"Company:15145",0.03208893244836822,0.03681570630074847,0.09779578278723057,-0.010797686860088933,-0.5037741327375571,0.005081702909065351,0.7742670002439856,-0.3629162603714249,0.009626024590681076,-0.001489481211603448,-0.0026480374067780854,0.052287398184326456,0.0005641224988634897,0.0018785861487792131,0.0057664285404100905,-0.007038234846442912
"Company:13998",0.03309856480166329,0.022836193581643842,0.1094031437956065,0.0011292671065861622,-0.3760990309901845,0.006013622085544036,0.783964099842713,-0.4761178852379726,0.010101617048161475,-0.0008778059652759292,-0.003311903883815592,0.05813613864122799,0.006896975961024583,0.001515589506603677,0.006139833279532659,-0.007544503349151079
"Company:12736",0.026529512718241225,0.04063058935149234,0.08298265803623767,-0.005826787110904929,-0.3974204769259996,0.007179633308443345,0.7741431346379493,-0.4790434565814317,0.01045354921940784,-0.0018140934631620514,0.0018715236570436748,0.053035254625847995,0.029609464803960043,0.006115581683426208,0.00880367807715669,-0.005479453677723746
"Company:15851",0.06991102726408324,-0.0018623771604903317,0.10925635487635584,-0.055407614645901375,-0.40708399999552386,0.002740078432407985,0.7809814616009699,-0.4491591418198458,-0.011389926397427579,0.00022968576869067487,-0.002942850253031963,0.044641286309087785,-0.019226679149851537,0.009804196697894533,0.005559454156284164,-0.00855411394043785
"Company:10550",0.038746960975921216,0.0318973990895233,0.1114621178918429,-0.008530446870454561,-0.3625412173932194,0.006212792990489259,0.7905164609723562,-0.47441478235693635,0.009048240411324026,1.2975308539480769e-05,-0.0032910074154404076,0.05733208871598643,0.002277345911471628,0.0014635483406036521,0.0069910471944861635,-0.009401586924767395
"Company:15799",0.045623442092037905,0.02116144323081804,0.13592248115554664,-0.009588936693568868,-0.35104271236312123,0.0057740434536924495,0.7904312590358047,-0.4766233571874355,0.008504204518208975,0.0006576122360535345,-0.0063847369380172,0.058567345231251546,-0.006625924041368197,0.0025690903793805396,0.0037965326392885063,-0.008918038273844658
"Company:12672",0.018999522559387076,0.006234792301225343,0.09827688581098616,0.007465528592978524,-0.37812962045602827,0.00836699443325775,0.7843484594171556,-0.47697646028610313,0.00883649956286045,0.00045432300511521036,0.002830755749744883,0.057227475004210986,0.024823345393356327,0.0013180089763040986,0.00825535015479166,-0.008810536229878763
"Company:12034",0.042940653385358324,0.036030321880219526,0.08900832312744346,-0.0069248347958244935,-0.38391934779641573,0.007617815837355138,0.7623890763624829,-0.506011251663073,0.010668044045886756,-0.0009555354697483363,-0.002523325288578638,0.061601647156141186,0.010375910732531551,0.0023236864815461477,0.0065404386918435945,-0.00889984700848504
"Company:10405",0.03792818919133441,0.034461245667450624,0.1094220744672224,-0.00744977845381241,-0.5181856409387195,0.007655522418023272,0.7698320702624228,-0.34688820010572946,0.009306651141893614,-0.00019870836124058575,-0.0023420326604117357,0.05920634619562804,0.006108859872335975,0.0024807049460985006,0.008269150607206222,-0.009380802271917666
"Company:10961",0.012328921182854191,-0.001185508903606729,0.08430837697131217,0.006162742692485731,-0.5113779553367966,0.007870803169016557,0.7511495768472531,-0.4038296482182764,0.0055730088980242174,0.0011572653021423892,0.008837968089917572,0.05096393566250983,0.03041308686151759,0.004862159630377308,0.009713877114569867,-0.00874586499785589
"Company:10801",0.029991874038758883,0.0251500142054775,0.07360076345406637,-0.005494284341597411,-0.49481485441798856,0.0055401147807957055,0.7240404646496581,-0.470090057910689,0.007453154052962441,0.0013459392838295393,0.005773139396883676,0.048353516794202314,0.017118956719435644,0.005639341116564389,0.00841077979202078,-0.010230340549363332
"Company:14072",0.033310043872912726,0.022665269947783125,0.10451981399732395,-0.0043903500847341575,-0.49507026672326016,0.007067066183103195,0.7833013214878238,-0.35426439542562554,0.009321899254424495,-0.0005463024735653457,-0.0018107606503179675,0.05453291351006799,0.0069143809290303,0.0019184488638887037,0.006890094399136743,-0.007813387364636626
"Company:11753",0.04493185921221445,0.04158499169911708,0.10824778662110639,-0.010312957005460139,-0.4967460751359994,0.006832353977362018,0.7846189675450663,-0.3444557636996408,0.010388378424879198,-0.0007686100866063683,-0.005230584754077592,0.05586406436491364,-0.0002987561797599938,0.0018897379806545244,0.005667761243304178,-0.007442361646053351
"Company:13721",0.025757143574085466,-0.03116952638550683,0.09946738660175003,-0.0015359437691797573,-0.4924168148765274,0.0019721876414568553,0.7497317262475128,-0.4257693638746734,0.011421080632712698,-0.003033510341181318,-0.005320144862294219,0.04829105981361075,-0.009452064223048435,0.0009345212648066805,0.0020039829679101466,-0.004391348621172875
"Company:12372",0.022661121050756496,0.06133594445105042,0.07874588629694886,-0.009625018909170092,-0.43886687422401827,0.006355071261060372,0.7458779414731171,-0.4873986089859398,0.0069726019333747466,-0.0024689645033320923,-0.008827177303883068,0.0519174663876247,0.0031790478447299734,0.00369826977237827,0.006076616286356727,-0.0024955811197810507
"Company:13969",0.0019053244472744966,0.001710120373905196,0.09418264310265806,0.004444167075376686,-0.514855933689124,0.006340237581085149,0.7503043896558466,-0.4004572893339676,0.007434975275328622,0.004593230933978121,9.831216964357558e-05,0.04296499261276536,0.011220351899903197,-0.021767727020023615,0.00698227200223588,-0.009639311038176833
"Company:13974",0.030046364779959575,0.03801829695977332,0.1045724987331314,-0.010850302119051814,-0.4971288541579066,0.006976160640588416,0.78284212927021,-0.3513016418906284,0.012139641677424347,-0.0023826486618351616,-0.0042916669349637076,0.05404004589706091,-0.001949348679706879,0.0007303029007623418,0.0053063412200349755,-0.005830751523943437
"Company:12522",0.039151184885412305,0.03343784037659289,0.11618174870002693,-0.008076201543721559,-0.5247460969642396,0.007599200453227823,0.7587009404139813,-0.35892479825695434,0.011884437026612875,-0.0015430070958673556,-0.003537835460744142,0.060371379774267896,0.002495388780251311,0.0015118594040571605,0.006537953656356263,-0.007951846520883675
"Company:15335",0.039617048106680444,0.030769254499516795,0.10341074065975679,-0.008736489723400942,-0.5000239101949678,0.005957302573306322,0.7797212412869752,-0.354499468538211,0.008668545484523288,0.0009139835827476053,-0.004148907616208412,0.053071577434964046,-0.0003416477618867751,0.003373450564050916,0.004620468622948494,-0.0087473982950828
"Company:15763",0.047398325932829125,0.027216336856120647,0.15098527925474547,-0.014883609374850806,-0.40316821867587554,0.003798081880303029,0.7884444537564532,-0.4291129445788051,0.004347030846526035,0.0016250266629357422,-0.007224440085478348,0.05295102228600318,0.0022510283686611003,-0.046595296612168845,-0.01810915814480584,-0.016471441900051356
"Company:11906",0.04544834064392495,0.005923056647852895,0.09536949211033356,-0.012364949857115786,-0.5068930858049567,0.001504645962365655,0.7344400349376768,-0.43592317951134296,0.009949990994205892,-0.0021568370878102937,-0.0056046218407779826,0.045871036639263556,-0.003878606876252313,0.003021647847557386,0.0032815685771344595,-0.0017103440419566024
"Company:10964",0.040184042734159146,0.021728341592262824,0.11707918432932535,-0.006506261469284342,-0.3681731104993926,0.0058738561781976695,0.7919432440213647,-0.4668877342600833,0.009611501440536161,-0.00036485783679999004,-0.004723042527050474,0.05618841428791122,0.003357677991336616,0.0021595101123139723,0.007951306257081344,-0.008242301630484658
"Company:12437",0.03189533882045308,0.041959320607404586,0.1137997408979346,-0.007468310426670667,-0.35912427512555084,0.007411524358160593,0.7965231613576055,-0.46611220129915887,0.00998840951804996,-0.0008320926652658235,-0.0007433644964091304,0.055360981774212364,0.015166514413601015,0.0016648885880761418,0.006511407358525477,-0.006324127913120419
"Company:13031",0.038569305930597646,0.011469661030971127,0.11334575864402817,-0.003263962910812779,-0.5149942463327366,0.007993589876676444,0.7708737722932182,-0.349535503866399,0.011391367694520978,-0.001286141572032005,-0.0025994558137029397,0.05945626480160407,0.006589751817846495,0.004437638548273146,0.006034157025736894,-0.006765945834943681
"Company:13082",0.032187789671577566,0.034531993214362317,0.10114193721869369,-0.008316694681619195,-0.49683232669449406,0.006707757853995595,0.7832212714041611,-0.3521557283726931,0.01121842533134758,-0.0009224795516001209,-0.0024422621669557606,0.053703582972244694,0.004841006234637134,0.0032498950748659963,0.006648657455972336,-0.006411831786948186
"Company:10466",0.04077712580611843,0.04296570944448305,0.11159783423543261,-0.011035145493861242,-0.5155227113551049,0.00772164779586,0.7672553864070831,-0.35454499364178127,0.011873226314023747,-0.0015055354459145164,-0.0030949928505933605,0.058752279276277325,0.0021679905800337917,0.0013399922227438216,0.006281248230764531,-0.007645472087769893
"Company:12329",0.033016726637907876,0.03722029369485679,0.102706813734004,-0.006443524036415664,-0.3736440326376861,0.008930174631985153,0.7849009005223948,-0.47656579323085174,0.014499252200770151,-0.0023052303596656516,0.0011856667888005292,0.058023693963442646,0.019830606971274995,0.0017471752211917044,0.007029783013750285,-0.005561127138158926
"Company:12562",0.009187076344870246,0.03477771396377154,0.12214387367299197,-0.007488699815234146,-0.3637749649489727,0.008420856696133936,0.7700236925700612,-0.504748963829857,0.010355817225415094,0.008809777525821771,-0.003196014732845882,0.055683923331752275,0.010321667554705337,-0.00032844362420075157,0.004913538735593171,-0.013899844019682387
"Company:10785",0.027691159732578872,0.04084969361279254,0.11486245509369235,-0.008453291048581092,-0.36020109802071976,0.010104253821360487,0.7914127563621349,-0.47385544388974793,0.011767354609536184,-0.002429122639273749,-0.000980541411749185,0.056978976434605075,0.01150414241384633,0.0019833516126598096,0.006760445938513609,-0.002383651303998006
"Company:11874",0.016317212607711334,0.06658042531944197,0.08710099838771,-0.012488034636263069,-0.4597110553274806,0.004515173764467777,0.7392130720871466,-0.47690768111976156,0.007647745385129735,0.00035478997390595045,-0.0023275527762872954,0.04708488872134907,0.0045455005031533385,0.0025853137481351212,0.0012573696401003188,-0.004095440656161681
"Company:13138",0.04665314804058293,0.024395833669026926,0.11097227275244977,-0.006519118199187561,-0.5400334004786845,0.006553778615471,0.7479149032974094,-0.3613118238017411,0.00864924020359824,0.0016454168483825628,-0.004638128829657026,0.05536169406502799,0.0019280963075281577,-0.0003828553384868649,0.003912295908885794,-0.009268455166698416
"Company:11042",0.03941893450882257,0.0341994748973208,0.13098526182824785,-0.008338307297237509,-0.35779388431607,0.00699973470276095,0.7972609322812105,-0.46149299223339996,0.009736427014023512,-0.0007391006896911105,-0.002769173706198466,0.05609647110160679,0.0064853012682942485,0.0019374304299616214,0.005894478707997054,-0.007297742764630297
"Company:14645",0.018226934308064168,0.04807642206026863,0.09601499595015288,-0.008456662760249844,-0.38164232561145567,0.009664556013470443,0.7853579362493903,-0.47119798947815006,0.010997562976811093,-0.0030365760307644804,0.0009206548609316099,0.05442535382415368,0.019028572582655407,0.002130981115819065,0.006799232138813779,-0.0010719671871216017
"Company:10862",0.03525143260063752,0.032446542301570125,0.11353595357241751,-0.00658876074919759,-0.37730858687311686,0.012448929341991708,0.7585866673043428,-0.5122977214522508,0.014225084845404624,-0.003929426454150983,-0.0008787242544357688,0.062089723656920066,0.01504997897189853,0.001248548124598698,0.007002992917085582,-0.0007064438708201405
"Company:11481",0.043855200031312255,0.03723328964102636,0.1074668992091585,-0.009501770980163185,-0.37208402094614196,0.006455720001298719,0.7877107591840011,-0.4718058734150914,0.008645629791917225,0.00032729057514528724,-0.0042419363143837915,0.05576263297637043,0.004589010518186279,0.0021175614328934524,0.012231404928689238,-0.009813183157024414
"Company:12281",0.005519771516701965,0.04216155914766899,0.1205540776263536,-0.010136454539817116,-0.36212166667279977,0.009660271546343881,0.7767088325013504,-0.49566660565503623,0.010070793356858692,0.009144063458230892,-0.004381346966477559,0.053752197607642785,0.006441578051270439,-0.0007895314591239084,0.006388927779527475,-0.013857111246110644
"Company:12573",0.02953788876062345,-0.046205919381139875,0.10210225082512528,0.009139602240603907,-0.4838666646920967,0.0049363074424851544,0.7521498540145524,-0.42887987859818216,0.007281821967288123,0.0005366344774942268,-0.000428223291532074,0.0489615719727103,0.00992088004568009,0.0032428916641594613,0.005723787921858934,-0.008545228420485
"Company:13799",0.03529750168667796,0.027991166111228913,0.11189334858651119,0.007976114984468105,-0.40554306759535297,0.008483577648202659,0.7485570120911357,-0.5062735278493045,0.010927763371086294,-0.000896555950058564,-0.002527829733475474,0.061737622242076025,0.010676548151967653,0.001471268401735622,0.007839928248476548,-0.009134740055860579
"Company:11145",0.03683368940641739,0.02238042090292464,0.11441516099446847,-0.007623763164519468,-0.36449719867881747,0.006063254575981781,0.7910687588057268,-0.47193272462835406,0.009629208458645943,-0.0010173857536256682,-0.005064967529515038,0.05751828328437429,0.0019333472443441963,0.002232182873267951,0.008847363086470654,-0.008569526095879713
"Company:12483",0.01964440927662288,-0.0429694986565491,0.09197257439846734,0.006532571111726815,-0.4682894809195915,0.007611538386563482,0.7452093317392646,-0.45963264093361167,0.013566312251656335,-0.004060326483860891,0.0017002106929320043,0.0529961634746474,0.015299292902505602,0.0018922749216085763,0.006858051874546041,-0.0041601900462946845
"Company:10004",-0.01946539833403868,0.0011957809199512916,0.10427260502685172,-0.0024918960223770585,-0.43813290826444135,0.002195652704334369,0.7626335063091787,-0.45920974672310266,0.0053648572547659095,0.007367852630344764,-0.008549979989885985,0.03470455994562105,-0.0009898267261851305,-0.05209852467982474,-0.002658190916686297,-0.014459683624749307
"Company:15196",0.03864056230667127,0.02208791295148084,0.08807258941961092,-0.004545395245475094,-0.38966454823743324,0.006743166190909641,0.7582555269232173,-0.5091656007429354,0.010657165262505795,-0.0004387752841515166,-0.004783490512288727,0.06228608838889371,0.0032755547172493506,0.002805244343443994,0.005801129458528015,-0.009388708494694703
"Company:12111",0.04787768480449492,-0.00042818307222484926,0.10097895147672978,-0.005865814637347054,-0.38846315055276576,0.0036701499999806306,0.7846710231981222,-0.46676321077505956,0.004295089237268141,0.0026830473605924873,-0.0033019930607526516,0.052302134588010404,-0.0045314905113159835,0.002506908027598291,-0.008680988819027463,-0.01041859298392897
"Company:10419",0.0382485279140622,0.03355260628058915,0.11951780398186904,-0.007883338688860713,-0.36538082677641953,0.0068937175999252654,0.7895947501274087,-0.4717288494703089,0.009945352428998378,-0.0007020684413615307,-0.003204572745075694,0.05730375433656819,0.005820192705005577,0.0009410087162520838,0.005769026844606939,-0.008033502555111212
"Company:14816",0.039593946283032144,0.012991606277311074,0.10978759706614262,-0.004155548679316565,-0.5040246561027188,0.006851352137919212,0.7810544499997284,-0.3448245048960998,0.009139771841154231,0.0005914589446115483,-0.003756280016135375,0.05392608675041849,0.003057006341112761,0.001653459629565059,0.007821491441348688,-0.008711591888937513
"Company:10623",-0.018143957400213587,0.03840878706268335,0.09851379410958057,-0.005481099470460233,-0.473994858494853,0.004339840388794123,0.7508876043383764,-0.44199308283295613,0.007958324946413459,0.00163663179961621,-0.008941022940012734,0.04252918294039048,-0.004417390396353129,-0.050485235032537615,0.0039718519823877824,-0.006463543519985366
"Company:14988",0.04282550144623895,0.031755038893814994,0.10878936415577642,-0.007879834992598056,-0.5040173208583623,0.0073424365744512625,0.7818329419129523,-0.34143536117991613,0.011228730673850475,-0.0008861836014649602,-0.0025945713449818265,0.055675111593946836,0.002622050560796205,0.0017208222942761747,0.0066093063019929295,-0.006731380222494045
"Company:11126",0.04008397747077396,0.006376598956714801,0.10579273587976025,-0.0025068291711183603,-0.49805050727563965,0.005937336232351078,0.7816995466896643,-0.3535059657281948,0.008838304124009053,0.0006403358112299347,-0.002610329111896425,0.05257690103664821,0.006603151955666414,0.0018403042330446039,0.007705857635885629,-0.009379720219052963
